,iji,strain
962,6.6614,tame mouse
963,0.5670000000000002,tame mouse
964,22.283,tame mouse
965,0.39929999999999666,tame mouse
966,0.40030000000000143,tame mouse
967,0.9993000000000052,tame mouse
968,0.3333999999999975,tame mouse
969,0.3662999999999954,tame mouse
970,1.9646000000000043,tame mouse
971,53.75989999999999,tame mouse
972,0.4662000000000148,tame mouse
973,17.087099999999992,tame mouse
974,0.5670000000000073,tame mouse
975,2.031499999999994,tame mouse
976,0.43319999999999936,tame mouse
977,2.5645000000000095,tame mouse
978,0.39939999999998577,tame mouse
979,0.6328000000000031,tame mouse
980,0.3663999999999987,tame mouse
981,0.4662000000000148,tame mouse
982,15.222399999999993,tame mouse
983,0.532999999999987,tame mouse
984,0.39930000000001087,tame mouse
985,0.3663999999999987,tame mouse
986,0.3662999999999954,tame mouse
987,0.4333000000000027,tame mouse
988,1.1658999999999935,tame mouse
989,0.26660000000001105,tame mouse
990,4.263499999999993,tame mouse
991,6.062399999999997,tame mouse
992,5.5283000000000015,tame mouse
993,1.9327000000000112,tame mouse
994,0.3324000000000069,tame mouse
995,0.4002999999999872,tame mouse
996,0.29949999999999477,tame mouse
997,0.3334000000000117,tame mouse
998,0.39929999999998245,tame mouse
999,0.2995000000000232,tame mouse
1000,0.4002999999999872,tame mouse
1001,0.3334000000000117,tame mouse
1002,0.4661999999999864,tame mouse
1003,0.4661000000000115,tame mouse
1004,0.3663999999999987,tame mouse
1005,0.8993999999999858,tame mouse
1006,4.563000000000017,tame mouse
1007,0.4333000000000027,tame mouse
1008,0.3662999999999954,tame mouse
1009,1.3985999999999876,tame mouse
1010,0.40030000000001564,tame mouse
1011,0.29949999999999477,tame mouse
1012,0.49909999999999854,tame mouse
1013,12.690799999999996,tame mouse
1014,0.43319999999999936,tame mouse
1015,0.099899999999991,tame mouse
1016,0.2994000000000199,tame mouse
1017,0.5999999999999943,tame mouse
1018,0.5988999999999862,tame mouse
1019,0.30049999999999955,tame mouse
1020,0.3324000000000069,tame mouse
1021,0.333500000000015,tame mouse
1022,0.39929999999998245,tame mouse
1023,0.3662999999999954,tame mouse
1024,0.3674000000000035,tame mouse
1025,0.3662999999999954,tame mouse
1026,0.9324000000000012,tame mouse
1027,0.3334000000000117,tame mouse
1028,0.965299999999985,tame mouse
1029,0.3334000000000117,tame mouse
1030,0.26660000000001105,tame mouse
1031,0.3662999999999954,tame mouse
1032,0.3663999999999987,tame mouse
1033,0.8654999999999973,tame mouse
1034,0.4002999999999872,tame mouse
1035,0.3324000000000069,tame mouse
1036,0.3663999999999987,tame mouse
1037,0.3662999999999954,tame mouse
1038,0.3674000000000035,tame mouse
1039,31.642599999999987,tame mouse
1040,1.6650999999999954,tame mouse
1041,0.40030000000001564,tame mouse
1042,0.4662000000000148,tame mouse
1043,3.4968999999999824,tame mouse
1044,0.43319999999999936,tame mouse
1045,0.3663999999999987,tame mouse
1046,0.36630000000002383,tame mouse
1047,0.39929999999998245,tame mouse
1048,0.3674000000000319,tame mouse
1049,2.5973999999999933,tame mouse
1050,0.4002999999999588,tame mouse
1051,0.33250000000003865,tame mouse
1052,0.5329999999999586,tame mouse
1053,0.4333000000000311,tame mouse
1054,0.43319999999999936,tame mouse
1055,0.39929999999998245,tame mouse
1056,0.4662000000000148,tame mouse
1057,0.26650000000000773,tame mouse
1058,0.43329999999997426,tame mouse
1059,0.8994000000000142,tame mouse
1060,43.73349999999999,tame mouse
1061,0.4662000000000148,tame mouse
1062,9.759900000000016,tame mouse
1063,0.466199999999958,tame mouse
1064,0.3663999999999987,tame mouse
1065,0.3993000000000393,tame mouse
1066,11.158399999999972,tame mouse
1067,1.1659999999999968,tame mouse
1068,0.3993000000000393,tame mouse
1069,0.33339999999998327,tame mouse
1070,0.43329999999997426,tame mouse
1071,0.3334000000000401,tame mouse
1072,0.366299999999967,tame mouse
1073,0.39929999999998245,tame mouse
1074,4.196700000000021,tame mouse
1075,4.09680000000003,tame mouse
1076,19.18549999999999,tame mouse
1077,0.5000999999999749,tame mouse
1078,0.39929999999998245,tame mouse
1079,0.40030000000001564,tame mouse
1080,0.3324000000000069,tame mouse
1081,0.40030000000001564,tame mouse
1082,0.39929999999998245,tame mouse
1083,0.43319999999999936,tame mouse
1084,0.2995000000000232,tame mouse
1085,0.3663999999999987,tame mouse
1086,0.5330999999999904,tame mouse
1087,0.3003999999999678,tame mouse
1088,0.36640000000005557,tame mouse
1089,0.6657999999999902,tame mouse
1090,15.921199999999999,tame mouse
1091,1.0989999999999895,tame mouse
1092,0.30049999999999955,tame mouse
1093,0.4322999999999979,tame mouse
1094,0.40030000000001564,tame mouse
1095,0.39929999999998245,tame mouse
1096,0.36630000000002383,tame mouse
1097,0.466199999999958,tame mouse
1098,0.3334000000000401,tame mouse
1099,3.364099999999951,tame mouse
1100,0.5002000000000066,tame mouse
1101,0.4661000000000399,tame mouse
1102,0.466199999999958,tame mouse
1103,0.4992000000000303,tame mouse
1104,0.43319999999999936,tame mouse
1105,0.6329000000000065,tame mouse
1106,3.331199999999967,tame mouse
1107,2.631400000000042,tame mouse
1108,3.9629999999999654,tame mouse
1109,6.862000000000023,tame mouse
1110,0.43329999999997426,tame mouse
1111,0.432200000000023,tame mouse
1112,0.40030000000001564,tame mouse
1113,0.43329999999997426,tame mouse
1114,0.26549999999997453,tame mouse
1115,0.6998000000000388,tame mouse
1116,0.366299999999967,tame mouse
1117,0.3334000000000401,tame mouse
1118,0.43329999999997426,tame mouse
1119,0.5330999999999904,tame mouse
1120,0.3993000000000393,tame mouse
1121,0.4660999999999831,tame mouse
1122,0.43329999999997426,tame mouse
1123,0.36630000000002383,tame mouse
1124,0.333500000000015,tame mouse
1125,0.43219999999996617,tame mouse
1126,0.3663999999999987,tame mouse
1127,0.36630000000002383,tame mouse
1128,0.43329999999997426,tame mouse
1129,14.555499999999995,tame mouse
1130,9.593200000000024,tame mouse
1131,0.2995000000000232,tame mouse
1132,1.1659999999999968,tame mouse
1133,0.366299999999967,tame mouse
1134,0.33339999999998327,tame mouse
1135,0.3663999999999987,tame mouse
1136,12.157700000000034,tame mouse
1137,2.1651999999999703,tame mouse
1138,0.9324000000000296,tame mouse
1139,0.3663999999999987,tame mouse
1140,0.5989000000000146,tame mouse
1141,0.4002999999999588,tame mouse
1142,0.6329000000000065,tame mouse
1143,0.5989999999999895,tame mouse
1144,0.3334000000000401,tame mouse
1145,0.366299999999967,tame mouse
1146,0.3334000000000401,tame mouse
1147,0.8325999999999567,tame mouse
1148,9.392600000000016,tame mouse
1149,2.731200000000001,tame mouse
1150,2.2649999999999864,tame mouse
1151,1.033200000000022,tame mouse
1152,0.5659999999999741,tame mouse
1153,0.4333000000000311,tame mouse
1154,1.7649000000000115,tame mouse
1155,0.366299999999967,tame mouse
1156,1.133100000000013,tame mouse
1157,0.39929999999998245,tame mouse
1158,0.3334000000000401,tame mouse
1159,0.366299999999967,tame mouse
1160,0.5660000000000309,tame mouse
1161,0.33349999999995816,tame mouse
1162,0.5330000000000155,tame mouse
1163,0.7327000000000226,tame mouse
1164,0.5989999999999895,tame mouse
1165,2.765199999999993,tame mouse
1166,0.36630000000002383,tame mouse
1167,0.39929999999998245,tame mouse
1168,3.7305000000000064,tame mouse
1169,0.5000999999999749,tame mouse
1170,0.5660000000000309,tame mouse
1171,0.466199999999958,tame mouse
1172,0.4333000000000311,tame mouse
1173,0.36630000000002383,tame mouse
1174,0.3992999999999256,tame mouse
1175,0.8665000000000873,tame mouse
1176,0.49909999999999854,tame mouse
1177,0.33339999999998327,tame mouse
1178,0.466199999999958,tame mouse
1179,0.29949999999996635,tame mouse
1180,0.40030000000001564,tame mouse
1181,0.3663999999999987,tame mouse
1182,14.588400000000092,tame mouse
1183,0.3663999999999987,tame mouse
1184,1.1000999999999976,tame mouse
1185,0.8324999999999818,tame mouse
1186,0.3324000000000069,tame mouse
1187,0.5001999999999498,tame mouse
1188,0.2665000000000646,tame mouse
1189,0.3323999999998932,tame mouse
1190,0.3663999999999987,tame mouse
1191,0.3673000000000002,tame mouse
1192,0.3993000000000393,tame mouse
1193,1.1321000000000367,tame mouse
1194,0.4331999999999425,tame mouse
1195,0.3663999999999987,tame mouse
1196,0.4332000000000562,tame mouse
1197,0.4331999999999425,tame mouse
1198,0.7327999999999975,tame mouse
1199,0.36630000000002383,tame mouse
1200,0.3993000000000393,tame mouse
1201,0.3663999999999987,tame mouse
1202,0.4331999999999425,tame mouse
1203,0.29950000000008004,tame mouse
1204,0.466199999999958,tame mouse
1205,0.40030000000001564,tame mouse
1206,0.29949999999996635,tame mouse
1208,0.43400000000000016,tame mouse
1209,6.172899999999999,tame mouse
1210,0.40000000000000036,tame mouse
1211,0.4339999999999993,tame mouse
1212,0.43400000000000105,tame mouse
1213,14.046800000000001,tame mouse
1214,2.3359999999999985,tame mouse
1215,8.207900000000002,tame mouse
1216,12.712800000000001,tame mouse
1217,1.600999999999999,tame mouse
1218,1.8689999999999998,tame mouse
1219,2.501899999999999,tame mouse
1220,0.5009999999999977,tame mouse
1221,0.9339999999999975,tame mouse
1222,0.6340000000000003,tame mouse
1223,22.5227,tame mouse
1224,0.46699999999999875,tame mouse
1225,1.1340000000000003,tame mouse
1226,42.8094,tame mouse
1227,0.534000000000006,tame mouse
1228,7.039899999999989,tame mouse
1229,19.919700000000006,tame mouse
1230,28.928600000000017,tame mouse
1231,0.4339999999999975,tame mouse
1232,3.802899999999994,tame mouse
1233,14.547799999999995,tame mouse
1234,5.171999999999997,tame mouse
1235,0.4000000000000057,tame mouse
1236,1.9688999999999908,tame mouse
1237,1.1680000000000064,tame mouse
1238,0.3669999999999902,tame mouse
1239,0.36700000000001864,tame mouse
1240,0.6009999999999991,tame mouse
1241,0.5,tame mouse
1242,2.835899999999981,tame mouse
1243,23.423700000000025,tame mouse
1244,0.4329999999999927,tame mouse
1245,0.367999999999995,tame mouse
1246,0.5670000000000073,tame mouse
1247,0.4339999999999975,tame mouse
1248,13.445799999999991,tame mouse
1249,0.40100000000001046,tame mouse
1250,0.4000000000000057,tame mouse
1251,0.39999999999997726,tame mouse
1252,0.3680000000000234,tame mouse
1253,0.39999999999997726,tame mouse
1254,0.30000000000001137,tame mouse
1255,0.3340000000000032,tame mouse
1256,6.372899999999987,tame mouse
1257,0.3340000000000032,tame mouse
1258,0.36700000000001864,tame mouse
1259,0.39999999999997726,tame mouse
1260,0.36700000000001864,tame mouse
1261,0.36700000000001864,tame mouse
1262,0.39999999999997726,tame mouse
1263,47.68130000000002,tame mouse
1264,0.5,tame mouse
1265,17.51769999999999,tame mouse
1266,0.46699999999998454,tame mouse
1267,0.5670000000000073,tame mouse
1268,0.46699999999998454,tame mouse
1269,0.5010000000000332,tame mouse
1270,0.39999999999997726,tame mouse
1271,2.636000000000024,tame mouse
1272,0.39999999999997726,tame mouse
1273,0.36700000000001864,tame mouse
1274,0.3669999999999618,tame mouse
1275,0.40100000000001046,tame mouse
1276,0.39999999999997726,tame mouse
1277,0.433900000000051,tame mouse
1278,0.3669999999999618,tame mouse
1279,0.4000000000000341,tame mouse
1280,70.87009999999998,tame mouse
1281,0.4338999999999942,tame mouse
1282,0.5670000000000073,tame mouse
1283,0.2669999999999959,tame mouse
1284,0.3340000000000032,tame mouse
1285,0.46699999999998454,tame mouse
1286,0.5,tame mouse
1287,0.4340000000000259,tame mouse
1288,0.40100000000001046,tame mouse
1289,0.5,tame mouse
1290,0.4339999999999691,tame mouse
1291,1.0010000000000332,tame mouse
1292,4.770899999999983,tame mouse
1293,8.808899999999994,tame mouse
1294,0.36700000000001864,tame mouse
1295,0.3669999999999618,tame mouse
1296,8.608900000000006,tame mouse
1297,22.98860000000002,tame mouse
1298,22.822699999999998,tame mouse
1299,0.5009999999999764,tame mouse
1300,0.36700000000001864,tame mouse
1301,0.3340000000000032,tame mouse
1302,0.36700000000001864,tame mouse
1303,0.46699999999998454,tame mouse
1304,0.33299999999997,tame mouse
1305,0.4670000000000414,tame mouse
1306,0.40100000000001046,tame mouse
1307,0.5,tame mouse
1308,0.4009999999999536,tame mouse
1309,0.5,tame mouse
1310,44.811300000000074,tame mouse
1311,0.46699999999998454,tame mouse
1312,0.46699999999998454,tame mouse
1313,0.5670000000000073,tame mouse
1314,0.9349999999999454,tame mouse
1315,0.39999999999997726,tame mouse
1316,0.40000000000009095,tame mouse
1317,0.4339999999999691,tame mouse
1318,0.5339999999999918,tame mouse
1319,15.314799999999991,tame mouse
1320,0.4339999999999691,tame mouse
1322,0.43300000000002115,tame mouse
1323,26.39349999999999,tame mouse
1324,15.314699999999988,tame mouse
1325,2.134900000000016,tame mouse
1326,0.3340000000000032,tame mouse
1327,0.4000000000000057,tame mouse
1328,0.40099999999998204,tame mouse
1329,0.3669999999999902,tame mouse
1330,0.46700000000001296,tame mouse
1331,5.3049000000000035,tame mouse
1332,0.4339999999999975,tame mouse
1333,0.4339999999999975,tame mouse
1334,0.4000000000000057,tame mouse
1335,169.1997,tame mouse
1336,42.74119999999999,tame mouse
1337,0.5679999999999836,tame mouse
1338,0.6340000000000146,tame mouse
1339,6.005800000000022,tame mouse
1340,0.3669999999999618,tame mouse
1341,0.36700000000001864,tame mouse
1342,0.4339999999999691,tame mouse
1343,0.36700000000001864,tame mouse
1344,0.33300000000002683,tame mouse
1345,0.3340000000000032,tame mouse
1346,30.06239999999997,tame mouse
1347,1.2010000000000218,tame mouse
1348,16.449700000000007,tame mouse
1349,0.3340000000000032,tame mouse
1350,0.3669999999999618,tame mouse
1351,0.36700000000001864,tame mouse
1352,0.33389999999997144,tame mouse
1353,0.33300000000002683,tame mouse
1354,0.36700000000001864,tame mouse
1355,6.206899999999962,tame mouse
1356,0.5,tame mouse
1357,0.4340000000000259,tame mouse
1358,0.39999999999997726,tame mouse
1359,13.279699999999991,tame mouse
1360,7.00690000000003,tame mouse
1361,0.46699999999998454,tame mouse
1362,0.5010000000000332,tame mouse
1363,0.700999999999965,tame mouse
1364,0.4000000000000341,tame mouse
1365,0.5338999999999601,tame mouse
1366,0.4340000000000259,tame mouse
1367,0.4329999999999927,tame mouse
1368,0.36700000000001864,tame mouse
1369,0.3669999999999618,tame mouse
1370,0.4340000000000259,tame mouse
1371,0.4339999999999691,tame mouse
1372,0.39999999999997726,tame mouse
1373,3.4699000000000524,tame mouse
1374,0.4009999999999536,tame mouse
1375,0.40000000000009095,tame mouse
1376,0.4339999999999691,tame mouse
1377,1.3679999999999382,tame mouse
1378,0.40000000000009095,tame mouse
1379,0.5339999999999918,tame mouse
1380,0.4008999999999787,tame mouse
1381,0.3669999999999618,tame mouse
1382,0.3670000000000755,tame mouse
1383,0.4339999999999691,tame mouse
1384,0.5330000000000155,tame mouse
1385,0.4009999999999536,tame mouse
1386,2.9688999999999623,tame mouse
1387,0.30100000000004457,tame mouse
1388,2.0019999999999527,tame mouse
1389,0.43400000000008276,tame mouse
1390,0.33299999999997,tame mouse
1391,0.4009999999999536,tame mouse
1392,0.3330000000000837,tame mouse
1393,3.2368999999999915,tame mouse
1394,0.46699999999998454,tame mouse
1395,1.90199999999993,tame mouse
1396,0.6009999999999991,tame mouse
1397,8.073800000000006,tame mouse
1398,0.4670000000000982,tame mouse
1399,0.3669999999999618,tame mouse
1400,0.033999999999991815,tame mouse
1401,0.3669999999999618,tame mouse
