,cluster,duration,Principal frequency [kHz],Slope [kHz/s],Frequency standard deviation [kHz]
3172,1,0.18288281249999727,28.05501046131347,2.332987917965568,6.920775388434366
3173,1,0.10924218750000136,30.898561186589152,-60.46588433729881,11.519847251510074
3174,1,0.033281250000001705,24.65005490477656,7.038150032415151,0.6814007400729729
3175,1,0.020624999999999002,26.88616036289957,9.41332907834807,0.7452287060027769
3176,1,0.02212500000000261,26.268331161326607,214.2173910561393,2.9560326006034754
3177,1,0.18128906249999946,51.78114816463194,-4.917377704664838,8.06973710377104
3178,1,0.017187499999998582,25.24739702726225,-39.51112514734266,0.8716985519058166
3179,1,0.030750000000001162,33.23565355936686,59.48385908115868,1.1845567116751323
3180,1,0.11291015625000254,25.294835285934067,-0.12561601872502764,3.0457245440705254
3181,1,0.3187499999999979,28.26248145992003,26.349763632910065,5.877008282173105
3182,1,0.3112109375000003,33.736488455288416,-14.428131051695964,3.6508938869274057
3183,1,0.2288085937499957,32.73166219056711,-44.6516954660141,5.316210406492874
3184,1,0.23232421875000145,38.633609411608354,-33.070630605741485,6.520075217107058
3185,1,0.3199921874999987,39.12755743225705,-35.8007990895994,5.148192750073913
3186,1,0.32572656250000165,32.434235524830584,9.876369870349162,8.607028478826809
3187,1,0.2781249999999957,30.13603465296641,22.996272868982853,4.125151374992846
3188,1,0.16028125000000415,31.144395384299337,-8.626289855513374,0.6856177898311392
3189,1,0.23155468750000094,31.39417256517101,-12.342853076081273,1.4391652469072564
3190,1,0.03754687499999676,27.681800249852053,112.64358493171308,2.3567052599172253
3191,1,0.194734375000003,32.58136845408663,-86.62961348062511,7.992309139208382
3192,1,0.04653906250000262,25.390490049561013,102.7021476969661,1.835561922153478
3193,1,0.232999999999997,30.48445057973987,-16.000334958664762,4.38032874011642
3194,1,0.15236328125000398,33.834570114132305,-11.650067059453807,4.563195739093106
3195,1,0.3310546875,33.091206358841326,-7.921130245634376,3.2199191884769784
3196,1,0.01812890624999852,35.174028741827925,117.732107167213,1.1119327682991804
3197,1,0.02709374999999881,33.042011037366144,23.209131364206897,0.7681986795461451
3198,1,0.17483593749999926,39.19737631633794,-92.60423901409978,7.259795029717461
3199,1,0.039871093750001314,38.71971347566285,-19.6520744181161,3.8272977498566334
3200,1,0.1763437500000009,35.477137892067056,-12.189109728933607,3.1913378603358704
3201,1,0.125234374999998,35.216698677656176,-57.11310707099685,4.9398892721665195
3202,1,0.101308593749998,30.015570915810887,25.17151853774539,6.868009462403085
3203,1,0.015093750000005457,38.57599465743355,1136.6931801442133,5.7330504752719325
3204,1,0.007265625000002274,37.89987842853253,580.786954980504,1.9925855924347164
3205,1,0.13706250000000608,32.53468990925005,52.48045032494035,8.362685411984017
3206,1,0.08648437499999773,29.952061172594085,11.264825225431853,6.761081870558548
3207,1,0.06912499999999966,32.727717535836355,32.04072064831561,5.691800244950311
3208,1,0.01617187500000483,25.61705029475225,40.844461230294655,0.6550341424468089
3209,1,0.05531249999999943,33.98095283508301,135.27653660292222,3.530063823969065
3210,1,0.208281250000006,38.68667726704165,-53.46553851561709,3.82007061589666
3211,1,0.020882812500005343,32.733730134053445,72.11155129755458,2.648565490517118
3212,1,0.16345312500000375,31.846202450285798,-43.5978717366138,3.2982967901278264
3213,1,0.1839218750000029,32.834104014878285,-90.4426995272879,7.277745880827983
3214,1,0.1496601562500004,38.915950993043495,106.62145371404004,6.878027813997508
3215,1,0.2973750000000024,34.157504714617346,-44.990117567036584,5.6695832543954685
3216,1,0.037312500000005855,43.44732612609863,288.32882781253204,4.407972986571054
3217,1,0.18369140624999855,32.534887510472245,-32.07481941023638,4.640551647389487
3218,1,0.1776445312499959,29.990733878915727,-17.577882865179163,2.4665090867041557
3219,1,0.052593749999999766,32.778888865331915,26.877076413904124,3.0526884593900934
3220,1,0.16865234374999716,29.042229726694355,29.286422081555,4.894323295324652
3221,1,0.030164062499999037,25.4749700595171,387.0923383014678,3.954455833217288
3222,1,0.27281640625000136,37.875725284808624,-4.887865594978988,6.017264264296856
3223,1,0.30078125,47.75482074275804,-82.92168309998377,11.175387130401758
3224,1,0.050148437499998984,27.131149226721703,269.7315326456711,5.179147783541393
3225,1,0.22405468750000068,33.23774381949059,16.20537471690967,3.0996837095926053
3226,1,0.021484375,30.961244461545906,23.220320299828376,0.7512113824691473
3227,1,0.1122187500000038,29.24577956198775,68.13598571784837,4.973367914996855
3228,1,0.26934375000000443,29.81696329504457,-1.844758301106976,3.072089458923459
3229,1,0.3258632812500011,33.173567991377645,0.3511579861805725,10.936331166063
3230,1,0.16448437500000068,31.34917858744388,9.46327326341959,4.575984457190182
3231,1,0.14484374999999972,46.165492603449195,18.690398379600772,6.499211554470066
3232,1,0.29123437500000193,30.220993609447607,1.1748545841882614,4.795518722454443
3233,1,0.0482578124999975,44.823633312355774,-18.407828326464802,6.510789076148652
3234,1,0.3373046875000014,29.82017722040469,-14.55293948827194,2.349892452556691
3235,1,0.26356640624999983,33.924179468550264,0.1695290834868799,4.845430449583139
3236,1,0.26307812499999983,29.194584235195702,-14.673070094496973,2.4234574502535056
3237,1,0.2443945312499949,28.75040189676935,-56.9194535293828,7.423872057875769
3238,1,0.048417968750001705,40.177400096770256,-119.30270509508995,6.6420001132455315
3239,1,0.01922265624999397,49.560161416757744,-76.49805268699613,5.317589981875142
3240,1,0.1926249999999925,30.140928221672677,-8.782731769707603,4.581615402866225
3241,1,0.00989453124999784,25.70141126846621,399.9764813564894,1.2448967943035223
3242,1,0.16289062500000284,33.19268177224578,-65.34288301195173,5.1747979501078305
3243,1,0.1498124999999959,30.983959882249078,-69.70016120532398,5.422189466727046
3244,1,0.16879687499999818,33.20496151571274,-24.615655823206023,3.2473612353293877
3245,1,0.207539062500004,30.389327898608784,-47.89521014019041,5.267264825497097
3246,1,0.32750000000000057,29.785655013549103,-30.20317562467925,9.946244324881436
3247,1,0.1899296874999976,35.54767845382701,-11.002623428846476,4.392116529718553
3248,1,0.06525000000000603,33.84430610682125,-64.37408435944714,2.86181098229508
3249,1,0.05100000000000193,40.4203283379115,-88.29909075592396,5.040508244019411
3250,1,0.007132812500003637,31.21620571182435,21.542429540056506,0.2570281124497991
3251,1,0.1956250000000068,39.11628963010292,-28.915199152046913,8.564066261938446
3252,1,0.1910000000000025,31.245657014202248,-25.21616015745057,3.2876367874853165
3253,1,0.18990625000000705,32.74047151452534,138.17251708827956,10.968497722486472
3254,1,0.019257812500001137,45.60672432394588,215.07962815823288,3.0953117803059897
3255,1,0.003527343749993861,38.39792712495302,-1406.508880819319,3.343911721698643
3256,1,0.01675000000000182,47.50607096675213,801.4932474318042,6.117773221767603
3257,1,0.08912499999999568,31.635643897174603,-227.51398805311226,7.766419935974685
3258,1,0.1974218750000034,33.94457961850186,29.0963049930522,6.374435416203064
3259,1,0.21462499999999807,34.17704507987513,-53.71433054978993,4.5976694014194335
3260,1,0.3364921874999993,34.37841771641797,15.931769966910556,7.436268005556065
3261,1,0.020039062499989768,32.4179805933043,259.33100653433064,2.917956146055308
3262,1,0.16980468749999034,34.17035430780598,-32.80767298290792,4.1844663334125665
3263,1,0.039257812499997165,30.40417860189364,132.30208895274708,5.893656794003926
3264,1,0.2792031249999951,52.85882285630504,-5.520303459212948,9.817593196191856
3265,1,0.2828671875000026,40.32946111768333,49.47013128146194,10.290334000538394
3266,1,0.3156562499999893,34.06992454092008,8.511049527677715,9.486494294836254
3267,1,0.19031249999999034,26.17423897838265,-65.93425561319651,9.59719381359011
3268,1,0.20606249999998735,45.08420360371642,-131.3979161967145,11.47752996866694
3269,1,0.2277343749999972,31.64505560711781,20.332601795041427,5.700578115521584
3270,1,0.19732812499999847,31.523666692295762,-16.668129289058378,3.72181441238946
3271,1,0.2721250000000026,31.683647776938834,-8.074891173698111,2.815445535883982
3272,1,0.27379687500000216,31.585081493710327,3.0698441131611385,2.8955113109307966
3273,1,0.16115625000000475,33.88178432098683,-69.8225452078479,6.130728824342095
3274,1,0.30123046875000625,32.543187203506754,11.499854074907429,7.0414426985856835
3275,1,0.2710000000000008,49.70722861684056,-41.421187869251646,7.374193530542059
3276,1,0.24182812499999784,29.192183000553023,-10.818188946310695,2.8496820831802867
3277,1,0.21656249999999488,30.52651470125383,6.4468280727088665,2.9913738856989154
3278,1,0.15897656250000125,29.871845579668012,-2.144701989910456,9.370695908642896
3279,1,0.0068359375,30.895750332005292,652.7490039840635,2.5269321662855515
3280,1,0.272765624999991,34.11794418997513,0.43965961503825374,11.768446070302224
3281,1,0.010984375000006708,34.86449556022035,-606.6666757588692,2.490963329610552
3282,1,0.056695312500011134,34.824162708239605,196.93797091548012,5.343927077463342
3283,1,0.1625234374999991,30.621316131280395,20.153911937784645,2.5536733341201945
3284,1,0.014062499999994316,47.38378145728896,-1548.4240102171136,7.622770396592184
3285,1,0.1905937499999908,28.258043115529734,16.35254202593373,2.713558555533542
3286,1,0.09002343749999397,24.694462602529956,-41.93948717973576,2.2245582977810407
3287,1,0.08181249999999808,24.096293528608278,-11.6558326083974,0.5633348249078396
3288,1,0.14531250000000284,29.820705429172722,-43.048239478197324,4.5622321331499744
3289,1,0.12732812500000534,25.26504094355695,3.6020210004080333,6.428175962953831
3290,1,0.03371875000000557,34.833746603708875,393.52896232945534,5.370480991651921
3291,1,0.07591406249999011,38.55871337102497,269.0837019739916,10.286138174884996
3292,1,0.0498007812499992,24.85763202848889,258.15604342166677,9.761058410554732
3293,1,0.18639062500000134,28.020750993267907,66.32515148090401,5.659013219607076
3294,1,0.2983750000000072,24.94824648833369,-3.4434305566057257,1.8270883264759823
3295,1,0.20926953125000125,30.268844579044064,-4.838424973640299,1.8292995216214265
3296,1,0.01773437500000341,97.9501060928367,-122.56157723666477,6.391983957007017
3297,1,0.2653320312499972,32.64977497618226,11.115235542378588,4.274956661927706
3298,1,0.3695625000000007,37.156433241575655,-1.1314638671510446,5.6018114648066195
3299,1,0.23270312500000045,37.023369094488814,41.67820503990364,7.767525829076863
3300,1,0.20419921875000568,29.634635038407374,-41.49272388718424,4.191291991143039
3301,1,0.3105429687499992,32.501989712696925,-17.388098687546595,6.4268035136493324
3302,1,0.24573828124999866,29.800153450316373,-1.5365676153869137,7.890909185406537
3303,1,0.3649999999999949,32.357518481809876,-31.976383075147172,7.3940291389822494
3304,1,0.2509062499999999,32.1700130024895,20.89548791794272,5.89573116766504
3305,1,0.12057031250000705,27.77437523969515,-33.90247529232222,2.3574442938124798
3306,1,0.22011718750000853,32.507936999329125,51.000801788855995,3.795357012580624
3307,1,0.012976562500000456,32.32054254579177,86.05551782238096,0.4823309909482715
3308,1,0.007382812499997726,33.401269759004904,-1988.7208216619974,9.086595720226072
3309,1,0.1910390625000105,29.570846972542853,-7.165269445877002,2.3483766443618768
3310,1,0.011882812500005002,41.2876553254969,-134.06464298581506,0.9067526499985572
3311,1,0.03304687499999659,31.477494934857898,251.72900042492742,3.3733992687102905
3312,1,0.18592187499999116,28.961128650340203,2.256615533729325,2.368787862473503
3313,1,0.11714062499999045,24.298385768066662,0.8622074179426304,0.7491970849297311
3314,1,0.0604687500000125,30.61703220633573,-40.788996373659344,3.4315380310122365
3315,1,0.37275390625001137,36.87479222003896,11.930619170288017,6.997034597703669
3316,1,0.16773437499998067,37.813647360611704,-80.84901002355596,10.467304071883383
3317,1,0.2499375000000157,39.26016431853019,3.3814311781714586,10.623941948150149
3318,1,0.13477734374998818,29.701839746705602,-86.40111169597614,6.090877073884032
3319,1,0.15752343750000364,33.155975029484864,-23.961368976147323,3.038849518272924
3320,1,0.17939453124998295,43.691105029187916,-96.9878603078319,7.833451114806618
3321,1,0.2416289062500141,32.578187679211034,-84.83167372313181,14.512526180871378
3322,1,0.2031328125000016,29.431275005458073,-2.946312761034352,2.6787683206902595
3323,1,0.057749999999998636,31.442172858763122,-78.88919934685393,5.492569275325809
3324,1,0.009609374999996591,72.69983094738376,180.43388640247784,4.820511685125097
3325,1,0.015527343749994316,41.31610287360425,-95.71676379088841,2.3161662392126887
3326,1,0.2058984374999966,32.5026288766011,-67.94353891297493,9.422883999225027
3327,1,0.08043749999998795,30.028972376915192,108.4064873094479,3.3384773784850235
3328,1,0.01473437500001751,41.252451175596654,-161.3973647231813,2.3636578768258865
3329,1,0.2034375000000068,31.604236194286884,9.661382745568392,4.467132483968727
3330,1,0.04682812499999045,54.64408617122837,-74.3220075566632,8.473651421230814
3331,1,0.16949999999999932,32.123715670987146,14.996956274633705,7.224826030953926
3332,1,0.015968749999984766,70.59688001906656,-437.4252108494586,3.296599856065465
3333,1,0.20183984375000816,29.17392003393158,3.412046156678376,2.5654102926999176
3334,1,0.3188828124999929,29.817376881807995,-56.311321656588575,5.996103405015348
3335,1,0.20537500000000364,32.295004503933555,5.16128259592167,5.200582720769332
3336,1,0.21961328124999116,29.95185110158555,-9.852887258839877,2.9334011149650623
3337,1,0.28287499999999,30.510411856706696,-37.80511066127001,5.449587246643847
3338,1,0.04128906249999886,24.76161535659639,-10.086585473650068,1.0177803584560852
3339,1,0.12684375000000614,32.04633086529333,16.189614130951494,7.62744631819831
3340,1,0.12924999999998474,31.661000287206825,223.89150892203807,13.493235879397767
3341,1,0.03371874999999136,35.52155161043551,-694.4216367500801,8.822328555518062
3342,1,0.01846093750000932,69.71351335374571,-938.2868089321028,7.7911421522859605
3343,1,0.006656250000020236,79.88195859882194,-3330.509601487588,7.948583237476345
3344,1,0.012750000000011141,65.32082580938572,-35.08426304631785,2.418253016168533
3345,1,0.008777343750011823,65.87508062634662,-4531.096124227417,11.676350013279553
3346,1,0.18026562499997567,30.54841423171081,-31.759386917535792,4.1981125212169905
3347,1,0.24225000000001276,31.13576048384907,-53.05982975919607,4.994833894943564
3348,1,0.05924999999999159,28.442872143500658,223.46496821475515,5.153175964124464
3349,1,0.31100000000000705,35.67358583675758,-32.678142276569716,7.840114553941553
3350,1,0.17157812499999636,33.460825308792245,63.96010638534215,6.20104059812553
3351,1,0.014398437500005912,27.412943160228238,489.5247984942066,2.7218828700717355
3352,1,0.2775937499999941,29.25897738929609,-31.055664428996767,8.071116187324115
3353,1,0.1697656249999966,36.82458402170167,18.687472550104662,3.8787038273866496
3354,1,0.14906250000001364,26.051850223859677,-10.225027133014342,2.2578787801411537
3355,1,0.008859374999985903,56.438707551423896,-2924.434445694289,10.139509336314251
3356,1,0.10745312500000637,25.268669916788742,-3.5210535205215985,10.392803094359175
3357,1,0.08218750000000341,24.581831531170717,77.73581835283585,12.366154809344527
3358,1,0.003468750000024557,74.0415142604283,-3865.808665808665,4.915614438310072
3359,1,0.09910156250001023,23.678184560827308,-130.3274702524898,7.270080826396263
3360,1,0.009843749999987494,53.618067922641934,-2020.4198655469434,7.269432607293021
3361,1,0.22825000000000276,31.56494178815452,-32.957426585200736,3.951058880961163
3362,1,0.20453125000000227,29.726620843600305,-41.46900487542133,7.972222628554253
3363,1,0.34289062499999545,33.28222913547878,4.415892471281071,8.596589536318909
3364,1,0.24751562500000546,32.242479667579175,-62.55912969007566,8.079937469285973
3365,1,0.1374453125000059,33.127901710415266,-33.53656736365756,2.755449527514216
3366,1,0.016406250000017053,40.527472813924156,-1739.3210353210338,9.566030434386304
3367,1,0.00642187500000091,52.05754780423814,-971.3574270857683,4.336564133554054
3368,1,0.10731640624999272,31.97043411062269,35.34356202968324,2.4627634664676954
3369,1,0.0023281249999911324,65.37728872537264,293.2259507829965,2.2252210876425043
3370,1,0.03420703124999136,68.36742185861127,-973.5568286071066,15.587260131424484
3371,1,0.09721874999999612,32.13284579685757,-57.63059883727696,5.168281026838795
3372,1,0.21957812499999815,38.460477305893924,-90.39038849693284,10.238663921733169
3373,1,0.23213671875001296,30.29963357266129,-54.41535795349213,8.17269990678539
3374,1,0.2131992187499918,32.27954174823498,33.945990454507644,3.001249353295195
3375,1,0.004992187499993861,24.87503465697297,742.3067073771302,4.169690297770827
3376,1,0.017054687499978627,51.09243860966017,-1892.0843646666187,10.3365259987467
3377,1,0.11156250000001933,32.630647659301765,-2.531000645600302,1.6613109734722005
3378,1,0.013289062499978854,63.20178061175201,345.27971169225225,3.1601332267058355
3379,1,0.01839843750002501,66.09999910185608,-404.0658968171698,4.088750456200107
3380,1,0.0728242187499859,32.78553678333412,154.6320600635475,10.809978066265392
3381,1,0.01432031250004684,68.02552080826021,243.77198341492863,4.352661132009527
3382,1,0.012800781250007276,58.49180771311537,818.7323755494855,13.76712414189791
3383,1,0.0029062499999668034,73.01407595825195,-604.0184331797243,3.4327826835354656
3384,1,0.056730468750004086,31.759515010135274,-128.96135566402322,5.152635524336785
3385,1,0.19108593750002,32.14733648623708,-4.539301010210103,6.411079178130683
3386,1,0.041015625,31.559304050432885,2.9889671351465363,0.5341538850988585
3387,1,0.007851562499979536,67.49428944362863,-1113.971759475948,5.339993347568156
3388,1,0.014078125000025919,63.138354810819685,-2489.1471083667325,12.763314845894088
3389,1,0.012093750000019554,54.620894469032,-1693.083417548578,7.49909662166867
3390,1,0.03293750000000273,65.97991707696292,300.56833732087904,10.867439774961722
3391,1,0.010546875000045476,75.54158184409799,515.1806874483123,3.2370401465074106
3392,1,0.15840624999998454,35.09250453548773,-114.2385563443645,9.176263761796774
3393,1,0.03851953125001728,32.18690212455329,-148.92583878490848,5.615721607924232
3394,1,0.0679648437500191,45.951541850220245,865.1427472263948,32.500341231426965
3395,1,0.1617187500000341,38.68234790910189,-30.22712596354959,8.760006897811147
3396,1,0.1605000000000132,31.924912926592203,-27.899299077678265,2.7308763793214146
3397,1,0.16200781250000773,57.92561298190925,102.93466163380958,9.711274296566854
3398,1,0.26233984374999864,30.525185866660838,37.410954671058576,5.135528625259198
3399,1,0.03337499999997817,36.80280516001099,-469.5121179474239,7.258955393025928
3400,1,0.1171875,33.97518062649707,-56.10363229795719,4.32456485489429
3401,1,0.15228515625000227,31.174661367079796,-68.366430781059,5.576881640820482
3402,1,0.24105468750002498,32.11230640127704,-7.591258012229877,10.517277701748233
3403,1,0.2381992187499691,30.26763003751553,-25.22561781725031,8.75617757643022
3404,1,0.015925781250018645,63.772765912507715,-381.7675633462902,4.794051627980228
3405,1,0.21836718749995046,32.529753235972876,-18.18517703139089,5.33290983194886
3406,1,0.005234374999986358,76.49784339622215,3507.5048997437066,7.333187768510735
3407,1,0.013015624999979993,50.395827900279656,-2023.630577772234,9.866324099949413
3408,1,0.009984374999987722,67.15327899556765,-1448.3119124929958,4.699048270672977
3409,1,0.0052734375000227365,61.485488468515136,-1687.3994850465435,5.953875346794844
3410,1,0.008250000000032287,65.35841158140508,356.74946444587744,1.4993751948877967
3411,1,0.011171875000002274,79.24406069107637,666.4597801447993,6.786310857622692
3412,1,0.029687500000022737,23.59484632216876,-157.22765482930168,4.2628404346693705
3413,1,0.0033906250000086398,55.92176710356266,-346.34084471314355,0.7655577136384762
3414,1,0.01625000000001364,60.79983237599642,293.23590401895905,1.923751235268756
3415,1,0.016031249999969074,56.92566359276865,-908.6433802624381,4.760470757747752
3416,1,0.009132812500013188,61.00122161138626,-254.2878077479762,1.418589464763829
3417,1,0.003984375000015915,59.3586066489996,-394.07705837254434,16.93235552554781
3418,1,0.013878906249999544,71.8607965561158,-16.156181682100552,1.9164902304679248
3419,1,0.004281249999962711,68.30839218133536,-391.38951559389375,0.7648198621163048
3420,1,0.017160156249985903,62.157856093979426,-544.0277332573515,3.128917297850826
3421,1,0.01203125000000682,69.18496590691643,-220.77744560503132,5.243969885762151
3422,1,0.007500000000050022,58.18705825805664,-668.1318681318681,2.6237573371221967
3423,1,0.0063593749999881774,65.76774689957902,-2817.495518454541,6.342997509158031
3424,1,0.012093750000019554,68.15338057589668,955.9579810593897,5.549810456427969
3425,1,0.005875000000003183,64.74652578475627,309.03878074543564,1.768902952410768
3426,1,0.020125000000007283,77.52518042670356,-130.2755047724843,0.974334678559488
3427,1,0.02300781249999773,69.03927043095933,130.98687359329458,1.72922140178855
3428,1,0.028984374999993182,54.59138625925577,-261.0663767147106,9.05343029255729
3429,1,0.02276953124999181,52.97008072503722,51.70890007500581,2.445312926020355
3430,1,0.013507812499994998,53.03767679109666,-2878.786047161604,12.594486934241855
3431,1,0.002343749999965894,78.60982045491536,-2184.5333333333288,2.671355877119749
3432,1,0.011750000000006366,47.61579291530387,-155.6457232288389,2.9068943527546893
3433,1,0.020519531249988177,47.47130916073645,-40.52831497468297,10.696197983192622
3434,1,0.008062499999994088,56.16996489304763,-1719.0311563904993,6.379088884488675
3435,1,0.011171875000002274,52.896438251842156,-79.08074125493035,3.3921883118873546
3436,1,0.13609374999998636,33.367522194272,-68.86462212205464,4.827974927985881
3437,1,0.1739179687500041,31.947247198921794,-43.63907241036521,10.066750442524839
3438,1,0.19301953125000185,30.574209943948322,-39.79720954150014,7.010300442859459
3439,1,0.11151562499998137,31.752233779518704,39.11673278526358,2.3109739942115857
3440,1,0.2477617187499845,32.1124382560045,20.804710921922425,2.69843833192674
3441,1,0.2235390624999809,27.97523298585363,-64.07234088479983,5.282383310947183
3442,1,0.2415820312500045,31.89281850291553,16.526650726280725,4.04889734547103
3443,1,0.2216796875,29.93473320959267,-28.9174084751858,10.539148441211463
3444,1,0.26120312500000864,34.995719492360664,-46.59830203856249,10.472174372400596
3445,1,0.16242187500000682,31.709723523927227,-10.342982990403703,3.553396084286049
3446,1,0.26400000000001,33.29471110979963,-21.791396748751783,4.526007081048934
3447,1,0.2425781249999659,34.106945295746314,17.345909716608304,4.7538285903015725
3448,1,0.1931250000000091,34.58264516017918,-39.38886227788622,7.828425193832065
3449,1,0.20718750000003186,32.09759678721116,27.024408831124987,4.013948479540179
3450,1,0.3434062499999868,34.577501832933734,-37.135635502930334,6.376647730508324
3451,1,0.1987500000000182,33.45141351794584,12.39915572095398,5.253691058965669
3452,1,0.20110937499998727,34.718594515108684,95.35344962164908,6.60688252622913
3453,1,0.15840624999998454,31.584400225767578,-1.8645113447751767,0.7750403157875856
3454,1,0.264164062500015,30.69890575271848,-12.313703178437926,2.4041988841888817
3455,1,0.12364843750003728,30.86836113448496,154.79190957946727,6.982991501934666
3456,1,0.21564453124995,38.08025434341841,-6.2995034372377505,4.613842197825923
3457,1,0.21514062500000364,30.395419321867625,-50.78954720855635,14.24284728374064
3458,1,0.26709374999995816,33.01557011004317,87.43806005015877,10.832712062942624
3459,1,0.08680468749997773,26.445450838874372,-33.628425785118424,2.1649842407645115
3460,1,0.002402343750020464,58.94616550613422,982.1437937881692,5.488145076955357
3461,1,0.005406250000021372,74.57909516082412,-1124.8510619449423,2.4243641297514404
3462,1,0.10601953125001272,38.86261360168457,-250.6870472584994,11.057307602966166
3463,1,0.13999999999998636,30.93228752543761,34.4893163104392,2.7422119223089965
3464,1,0.21464843749998866,32.15254238138674,77.90858475339496,6.042934894776151
3465,1,0.1998281250000105,32.16076291790445,-22.302783086317053,5.481670055341184
3466,1,0.02797265624997181,32.875715990678984,128.7987541214915,1.8305115766617357
3467,1,0.01303125000004002,42.951892689296166,263.9199614069674,2.5147373959051462
3468,1,0.16418750000002547,36.84456850138535,-21.418157158827807,3.50313977916154
3469,1,0.2415859374999627,31.60636159566237,2.9090457249634745,4.447005972894713
3470,1,0.0056718750000186455,66.22093708353832,-1158.260247597423,3.136649704024623
3471,1,0.0118125000000191,60.51261904486294,-1159.7358390606116,4.7951376728573845
3472,1,0.017789062500014552,64.43448196411133,-4.975565086573028,10.269707139755992
3473,1,0.008937500000001819,81.42987159108431,-32.65440620561254,0.5124042267768503
3474,1,0.004265625000016371,58.8057181414436,-5981.292209191366,15.441599292391802
3475,1,0.032624999999995914,25.08560186603903,-1.8428746674118115,1.5340069896826487
3476,1,0.17474609375000227,30.898169287657126,-37.763954879602,2.9843469772958064
3477,1,0.2857890624999868,30.764169394422503,5.455180854699738,2.454042941968804
3478,1,0.16646093750000546,39.336540865623896,-54.515499392781784,4.23995647564513
3479,1,0.24543749999998,34.04091358520388,10.602861218910894,3.348128911435442
3480,1,0.15009765624995453,29.04384926765367,12.220230166302807,3.1646992739818924
3481,1,0.02010937500000409,57.10698000507875,-794.010479070292,8.92416579688367
3482,1,0.010781249999979536,59.052424518482105,-118.87225682362015,1.5471173033512062
3483,1,0.005249999999989541,68.0815254753158,559.7086545611699,3.1502594034496254
3484,1,0.019933593750010914,70.09277416028475,193.5802063898566,1.6365833628838649
3485,1,0.01590234375004229,65.14230865307069,-762.5385176342717,4.422233434118727
3486,1,0.016503906250022737,68.66658060410444,-89.33597607723812,1.852686002292084
3487,1,0.00825000000008913,63.74911708401558,-1457.0544411425706,4.252663101440785
3488,1,0.009984374999930878,43.830065540064155,154.79538439907938,0.9848494682300584
3489,1,0.002382812500059117,54.03178611081263,-623.9028198244306,4.092636951935688
3490,1,0.015499999999974534,50.70237979125977,-488.24150422632346,5.419231657493131
3491,1,0.012000000000057298,66.01465225219728,340.50179211469515,2.1361093050129627
3492,1,0.009374999999977264,65.20613744984503,-793.9695992171761,3.4813140319897373
3493,1,0.01429687500001364,58.80790316472288,-188.688510572546,1.8373141734209324
3494,1,0.04837499999996453,34.771420511706125,304.0419961582474,12.441178354428114
3495,1,0.010152343750064574,75.67064688152095,-648.0916411845302,9.157211816958617
3496,1,0.2033789062500091,30.37114140510467,-9.397853779877089,2.5181482003541498
3497,1,0.01620312499994725,62.87398373983738,-1179.2986633544535,13.329080950978993
3498,1,0.03363671875001728,53.37957478444511,-1165.6676839855875,15.334048328015585
3499,1,0.005499999999983629,67.11844756343271,173.4699409118011,2.447321730141394
3500,1,0.20418749999998909,28.890657572956467,-30.77849169757144,2.20770486636032
3501,1,0.1530312499999127,30.857874366241898,-64.05935260763168,8.058641333123647
3502,1,0.15440625000007913,31.62591690782281,9.772627243636013,8.560940563244019
3503,1,0.014218750000054568,43.93260107494537,-1657.1613371613373,8.02556215564942
3504,1,0.009109374999979993,45.111042967466545,-3550.854430987825,8.742707919881067
3505,1,0.009628906249986358,70.40511992882037,-1947.7548596258082,7.070177900288085
3506,1,0.01707031249998181,50.84958732087698,-1643.8795986622079,12.311394046173142
3507,1,0.023375000000100957,62.79019346028349,-377.268847683284,4.1742577814245685
3508,1,0.00943359375003183,62.26331684507173,-2940.433792138376,9.222971062910563
3509,1,0.007218749999992723,63.94924385453019,-714.2239578603202,8.55310017319249
3510,1,0.008164062499986358,58.19780349731445,-2868.70536023854,7.544801046884293
3511,1,0.06257812500007276,30.92519582042378,-438.2276988114708,10.428285810474826
3512,1,0.01125000000001819,51.27326126098633,-714.6666666666665,3.4589658056194263
3513,1,0.0053124999999454295,27.613650260612978,-507.24458204334434,1.1269578894358172
3514,1,0.014437499999985446,49.14661540646525,529.6543422345733,3.1406340808520032
3515,1,0.0191250000000025,66.57113098516697,-28.22721453374567,0.7684582272517023
3516,1,0.024609374999997158,53.457587346081475,-114.98588107072685,3.8043887306569992
3517,1,0.02671875000000057,49.899519548918065,30.080746928205933,4.515310235813732
3518,1,0.041046875000006366,37.81661510441357,196.69694361996383,5.127390191209041
3519,1,0.011859375000000227,44.83338887763746,-325.18463244806713,2.5099983719844428
3520,1,0.014609375000006253,24.92796164292556,-149.07296074354898,1.031264121467785
3521,1,0.04773437500000455,37.17053356877079,-111.48155092264344,3.5265381219707166
3522,1,0.012128906249998295,53.0695972442627,-719.2888707876014,10.986496902418496
3523,1,0.0025585937499954525,55.291410577206214,2127.668217802825,3.5900918367509167
3524,1,0.01445312500000284,58.614361383581674,347.6754048982472,3.393896949510838
3525,1,0.01792968750000057,48.511384066413434,-380.03937681528816,7.419254517271288
3526,1,0.016406250000017053,51.66886571248372,-49.7384005552483,0.8219358064864224
3527,1,0.018624999999985903,39.61432751393159,-175.3998213256802,3.8239562227840183
3528,1,0.015382812500007503,39.11111132303874,-468.2248596829554,4.87058064014409
3529,1,0.01115624999999909,42.05323575337728,-925.1256814355396,5.650505432278748
